1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 2000.00 liquid
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		85	939.917453	-632.921657	25699.658794
TP_1_0		86	939.484470	-698.787981	25711.909207
TP_1_0		87	938.999932	-750.864619	25722.614107
TP_1_0		88	938.477357	-789.279529	25731.775129
TP_1_0		89	937.932008	-814.837980	25739.412110
TP_1_0		90	937.380665	-828.109726	25745.561137
TP_1_0		91	936.841175	-829.911138	25750.273045
TP_1_0		92	936.331936	-821.049829	25753.611643
TP_1_0		93	935.871546	-802.291557	25755.652055
TP_1_0		94	935.478577	-774.909337	25756.479207
TP_1_0		95	935.171126	-739.661647	25756.185678
TP_1_0		96	934.966246	-697.751874	25754.870378
TP_1_0		97	934.879645	-650.383989	25752.636664
TP_1_0		98	934.925290	-598.181919	25749.590540
TP_1_0		99	935.115068	-542.420078	25745.839758
TP_1_0		100	935.458553	-484.088607	25741.492030
TP_1_0		101	935.962724	-424.255768	25736.653731
TP_1_0		102	936.631735	-363.687911	25731.428530
TP_1_0		103	937.466751	-303.429746	25725.916515
TP_1_0		104	938.465853	-244.099395	25720.212947
TP_1_0		105	939.624054	-186.417021	25714.407674
TP_1_0		106	940.933411	-130.852349	25708.584416
TP_1_0		107	942.383219	-78.064509	25702.820426
TP_1_0		108	943.960261	-28.266240	25697.185897
TP_1_0		109	945.648963	18.010730	25691.744014
TP_1_0		110	947.431660	60.620101	25686.550552
TP_1_0		111	949.288931	99.073759	25681.654015
TP_1_0		112	951.200053	133.690016	25677.095299
TP_1_0		113	953.143492	164.403940	25672.908476
TP_1_0		114	955.097303	191.522572	25669.121008
TP_1_0		115	957.039523	214.627693	25665.754472
TP_1_0		116	958.948754	234.275145	25662.824216
TP_1_0		117	960.804498	250.498617	25660.340404
TP_1_0		118	962.587540	263.683044	25658.308266
TP_1_0		119	964.280347	273.850386	25656.728837
TP_1_0		120	965.867344	281.114675	25655.599140
TP_1_0		121	967.335312	285.924078	25654.912494
TP_1_0		122	968.673371	288.175324	25654.659274
TP_1_0		123	969.873038	288.618147	25654.826860
TP_1_0		124	970.928320	287.281688	25655.400781
TP_1_0		125	971.835601	284.473405	25656.364812
TP_1_0		126	972.593463	280.198720	25657.701445
TP_1_0		127	973.202686	274.879841	25659.391926
TP_1_0		128	973.666120	268.456029	25661.416867
TP_1_0		129	973.988401	260.909154	25663.756169
TP_1_0		130	974.175873	252.495401	25666.388997
TP_1_0		131	974.236372	243.220281	25669.294144
TP_1_0		132	974.179014	232.953293	25672.450034
TP_1_0		133	974.014183	221.974330	25675.834529
TP_1_0		134	973.753627	209.930684	25679.425323
TP_1_0		135	973.410289	197.010736	25683.199431
TP_1_0		136	972.998062	183.314607	25687.133458
TP_1_0		137	972.531895	168.461592	25691.203737
TP_1_0		138	972.027803	152.422296	25695.385781
TP_1_0		139	971.502757	135.462157	25699.654248
TP_1_0		140	970.974222	117.564550	25703.983331
TP_1_0		141	970.459846	98.826567	25708.346728
TP_1_0		142	969.977347	79.072059	25712.717776
TP_1_0		143	969.543881	58.389339	25717.069203
TP_1_0		144	969.175596	36.508674	25721.373250
TP_1_0		145	968.887049	13.558057	25725.601294
TP_1_0		146	968.690685	-10.203751	25729.724038
TP_1_0		147	968.596578	-34.564133	25733.711880
TP_1_0		148	968.612095	-59.535774	25737.535214
TP_1_0		149	968.741678	-85.206425	25741.164396
TP_1_0		150	968.986970	-111.352998	25744.569607
TP_1_0		151	969.347093	-137.388207	25747.721163
TP_1_0		152	969.818862	-162.894024	25750.590329
TP_1_0		153	970.397267	-187.898480	25753.149880
TP_1_0		154	971.075975	-212.142727	25755.373997
TP_1_0		155	971.847854	-235.354390	25757.238594
TP_1_0		156	972.705480	-257.461004	25758.721641
TP_1_0		157	973.641602	-278.036395	25759.803203
TP_1_0		158	974.649403	-296.901285	25760.465980
TP_1_0		159	975.722728	-313.741902	25760.695480
TP_1_0		160	976.856254	-328.246389	25760.480382
TP_1_0		161	978.045473	-340.494918	25759.812889
TP_1_0		162	979.286481	-350.313638	25758.688511
TP_1_0		163	980.575931	-357.472755	25757.106218
TP_1_0		164	981.910885	-362.046454	25755.068675
TP_1_0		165	983.288360	-364.111438	25752.582030
TP_1_0		166	984.705303	-363.356860	25749.655713
TP_1_0		167	986.158383	-360.045080	25746.302790
TP_1_0		168	987.643690	-353.763348	25742.539494
TP_1_0		169	989.156626	-344.942932	25738.385726
TP_1_0		170	990.691872	-333.249019	25733.864347
TP_1_0		171	992.243319	-319.251922	25729.001578
TP_1_0		172	993.804120	-302.744334	25723.826105
TP_1_0		173	995.366874	-283.773538	25718.369310
TP_1_0		174	996.923676	-262.787927	25712.665135
TP_1_0		175	998.466144	-239.932864	25706.749388
TP_1_0		176	999.985685	-215.468924	25700.659491
TP_1_0		177	1001.473713	-189.102711	25694.434075
TP_1_0		178	1002.921795	-161.333421	25688.113373
TP_1_0		179	1004.321866	-132.021407	25681.738476
TP_1_0		180	1005.666303	-101.574064	25675.351521
TP_1_0		181	1006.948168	-70.276275	25668.995096
TP_1_0		182	1008.161431	-38.226899	25662.711839
TP_1_0		183	1009.301008	-5.810636	25656.544308
TP_1_0		184	1010.362874	26.884349	25650.534461
TP_1_0		185	1011.344037	59.359503	25644.723556
TP_1_0		186	1012.242589	91.464016	25639.151493
TP_1_0		187	1013.057641	122.941776	25633.856647
TP_1_0		188	1013.789119	153.446114	25628.875575
TP_1_0		189	1014.437797	183.002989	25624.242591
TP_1_0		190	1015.005128	211.172486	25619.989883
TP_1_0		191	1015.492900	237.820061	25616.146966
TP_1_0		192	1015.902981	262.798296	25612.740589
TP_1_0		193	1016.237394	285.996981	25609.794607
TP_1_0		194	1016.498121	306.791686	25607.329925
TP_1_0		195	1016.686796	324.799944	25605.363708
TP_1_0		196	1016.804721	340.702388	25603.908947
TP_1_0		197	1016.852874	354.209200	25602.975532
TP_1_0		198	1016.832023	365.137556	25602.569930
TP_1_0		199	1016.742664	373.576727	25602.695012
TP_1_0		200	1016.584994	379.535302	25603.350268
TP_1_0		201	1016.359172	382.868532	25604.531900
TP_1_0		202	1016.065658	383.938524	25606.232687
TP_1_0		203	1015.705144	382.457136	25608.442570
TP_1_0		204	1015.278806	379.066341	25611.148301
TP_1_0		205	1014.788628	373.057317	25614.334407
TP_1_0		206	1014.237506	365.354095	25617.982225
TP_1_0		207	1013.629303	355.920234	25622.071262
TP_1_0		208	1012.968839	344.632833	25626.579165
TP_1_0		209	1012.261932	331.919908	25631.481570
TP_1_0		210	1011.515263	317.337732	25636.752734
TP_1_0		211	1010.736374	301.565808	25642.364912
TP_1_0		212	1009.933467	284.575175	25648.289348
TP_1_0		213	1009.115130	266.748439	25654.496234
TP_1_0		214	1008.290125	247.869456	25660.955251
TP_1_0		215	1007.467283	228.306504	25667.635266
TP_1_0		216	1006.655259	208.254182	25674.504843
TP_1_0		217	1005.862147	187.680851	25681.532520
TP_1_0		218	1005.095476	166.663784	25688.686744
TP_1_0		219	1004.362089	145.299598	25695.935975
TP_1_0		220	1003.667903	124.067700	25703.248807
TP_1_0		221	1003.017891	102.731936	25710.594639
TP_1_0		222	1002.415972	81.553318	25717.943313
TP_1_0		223	1001.864904	60.855944	25725.265466
TP_1_0		224	1001.366375	40.648991	25732.532975
TP_1_0		225	1000.920973	21.128260	25739.718929
TP_1_0		226	1000.528052	2.616694	25746.797892
TP_1_0		227	1000.185827	-14.910395	25753.746318
TP_1_0		228	999.891432	-31.420773	25760.542485
TP_1_0		229	999.641063	-46.913962	25767.166497
TP_1_0		230	999.430016	-60.943573	25773.600251
TP_1_0		231	999.252763	-73.522577	25779.828036
TP_1_0		232	999.103241	-84.781409	25785.836469
TP_1_0		233	998.975123	-94.337716	25791.614262
TP_1_0		234	998.862138	-102.016490	25797.152729
TP_1_0		235	998.758217	-107.946437	25802.445988
TP_1_0		236	998.657760	-112.484863	25807.490726
TP_1_0		237	998.556078	-115.352803	25812.285636
TP_1_0		238	998.449532	-116.935021	25816.831785
TP_1_0		239	998.335562	-116.926106	25821.132015
TP_1_0		240	998.212867	-115.779258	25825.191353
TP_1_0		241	998.081430	-113.337418	25829.016322
TP_1_0		242	997.942341	-109.958984	25832.615142
TP_1_0		243	997.797746	-105.765488	25835.997183
TP_1_0		244	997.650504	-100.834873	25839.172776
TP_1_0		245	997.503899	-95.485653	25842.153085
TP_1_0		246	997.361359	-89.737516	25844.949640
TP_1_0		247	997.226117	-83.849937	25847.574301
TP_1_0		248	997.101068	-78.229896	25850.038882
TP_1_0		249	996.988537	-72.822446	25852.354577
TP_1_0		250	996.890286	-67.297677	25854.532043
TP_1_0		251	996.807313	-62.178068	25856.581893
TP_1_0		252	996.739746	-57.601061	25858.513948
TP_1_0		253	996.687073	-53.109385	25860.337052
TP_1_0		254	996.648280	-49.131016	25862.059753
TP_1_0		255	996.621864	-45.780579	25863.689689
TP_1_0		256	996.605864	-42.952666	25865.233450
TP_1_0		257	996.598155	-40.715127	25866.696739
TP_1_0		258	996.596453	-38.671503	25868.084298
TP_1_0		259	996.598257	-37.103983	25869.400494
TP_1_0		260	996.601060	-35.993042	25870.648919
TP_1_0		261	996.602330	-35.091024	25871.832434
TP_1_0		262	996.599548	-34.401808	25872.953536
TP_1_0		263	996.590312	-33.743066	25874.014364
TP_1_0		264	996.572296	-33.334970	25875.016961
TP_1_0		265	996.543361	-32.813903	25875.962968
TP_1_0		266	996.501576	-32.161902	25876.854145
TP_1_0		267	996.445139	-31.427488	25877.692404
TP_1_0		268	996.372508	-30.521066	25878.479734
TP_1_0		269	996.282530	-29.314802	25879.218327
TP_1_0		270	996.174386	-27.660320	25879.910765
TP_1_0		271	996.047506	-25.411942	25880.560227
TP_1_0		272	995.901505	-22.617609	25881.170687
