1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.	build defect 1 0 1
.	size	0.500000	0.500000	0.500000	0.000000	0.000000	0.000000
.	pos	0.500000	0.500000	0.500000	0.000000	0.000000	0.000000
.	rot	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		339	941.227187	675.105385	12157.000188
TP_1_0		340	942.601827	752.557137	12153.462714
TP_1_0		341	944.047332	823.203184	12149.944327
TP_1_0		342	945.558776	884.657779	12146.445434
TP_1_0		343	947.131471	942.623509	12142.966375
TP_1_0		344	948.764797	998.514103	12139.507460
TP_1_0		345	950.458084	1052.631787	12136.068985
TP_1_0		346	952.210786	1106.487383	12132.651230
TP_1_0		347	954.022874	1161.366932	12129.254473
TP_1_0		348	955.895686	1216.306056	12125.878999
TP_1_0		349	957.829642	1268.247470	12122.525090
TP_1_0		350	959.819509	1320.700053	12119.193008
TP_1_0		351	961.856090	1375.887564	12115.883014
TP_1_0		352	963.929931	1434.771105	12112.595392
TP_1_0		353	966.026912	1491.726880	12109.330449
TP_1_0		354	968.130553	1551.055168	12106.088478
TP_1_0		355	970.231352	1611.789361	12102.869787
TP_1_0		356	972.322955	1674.227962	12099.674695
TP_1_0		357	974.394370	1737.266882	12096.503529
TP_1_0		358	976.436450	1801.016825	12093.356623
TP_1_0		359	978.443467	1868.951684	12090.234311
TP_1_0		360	980.407628	1940.629815	12087.136960
TP_1_0		361	982.322132	2015.649465	12084.064958
