1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		193	3437.792381	54374.975701	10677.859157
TP_1_0		194	3446.046017	53867.953002	10683.609338
TP_1_0		195	3453.686817	53285.507073	10689.335272
TP_1_0		196	3458.590567	52675.082582	10695.036914
TP_1_0		197	3458.865247	52079.244849	10700.714194
TP_1_0		198	3453.338935	51518.741020	10706.367044
TP_1_0		199	3441.936528	50984.625264	10711.995417
TP_1_0		200	3425.794585	50432.521265	10717.599279
TP_1_0		201	3407.057441	49793.156549	10723.178576
TP_1_0		202	3388.388158	48992.246395	10728.733189
TP_1_0		203	3372.298952	47970.616375	10734.262880
TP_1_0		204	3360.488105	46704.672879	10739.767250
TP_1_0		205	3353.446927	45218.765139	10745.245728
TP_1_0		206	3350.538791	43578.513505	10750.697584
TP_1_0		207	3350.479438	41875.320699	10756.121982
TP_1_0		208	3351.885080	40204.491589	10761.518044
TP_1_0		209	3353.605980	38651.344441	10766.884919
TP_1_0		210	3354.833950	37281.686799	10772.221846
TP_1_0		211	3355.127768	36139.513219	10777.528199
TP_1_0		212	3354.421002	35245.456028	10782.803517
TP_1_0		213	3352.949430	34600.344377	10788.047520
TP_1_0		214	3351.048324	34194.124658	10793.260107
TP_1_0		215	3348.895021	34009.932278	10798.441349
TP_1_0		216	3346.359776	34034.097862	10803.591474
TP_1_0		217	3343.084728	34246.829087	10808.710856
TP_1_0		218	3338.762012	34623.969759	10813.800003
TP_1_0		219	3333.428062	35122.920917	10818.859535
TP_1_0		220	3327.544222	35687.659641	10823.890152
TP_1_0		221	3321.760299	36252.828477	10828.892598
TP_1_0		222	3316.513775	36759.156382	10833.867608
TP_1_0		223	3311.791433	37164.855028	10838.815867
TP_1_0		224	3307.267145	37439.923340	10843.737980
TP_1_0		225	3302.689507	37560.704835	10848.634453
TP_1_0		226	3298.157743	37507.376022	10853.505672
TP_1_0		227	3294.030407	37261.062260	10858.351896
TP_1_0		228	3290.531098	36818.156822	10863.173237
TP_1_0		229	3287.362174	36195.876546	10867.969663
TP_1_0		230	3283.633109	35433.951924	10872.741012
TP_1_0		231	3278.176726	34581.288200	10877.487021
TP_1_0		232	3270.065047	33682.915330	10882.207361
TP_1_0		233	3259.048539	32759.963382	10886.901674
TP_1_0		234	3245.741955	31806.398394	10891.569584
TP_1_0		235	3231.522315	30788.556154	10896.210699
TP_1_0		236	3218.192288	29660.958686	10900.824581
TP_1_0		237	3207.511677	28381.389009	10905.410716
TP_1_0		238	3200.741900	26922.874411	10909.968483
TP_1_0		239	3198.367316	25290.569289	10914.497135
TP_1_0		240	3200.089069	23512.968927	10918.995805
TP_1_0		241	3205.035938	21646.855983	10923.463526
TP_1_0		242	3212.029177	19756.323632	10927.899275
TP_1_0		243	3219.774508	17912.360069	10932.302021
TP_1_0		244	3226.984430	16182.391720	10936.670777
TP_1_0		245	3232.515755	14620.903124	10941.004650
TP_1_0		246	3235.568234	13268.579369	10945.302879
TP_1_0		247	3235.892619	12140.169448	10949.564866
TP_1_0		248	3233.899287	11226.591028	10953.790184
TP_1_0		249	3230.577790	10495.524709	10957.978572
TP_1_0		250	3227.215890	9904.093216	10962.129904
TP_1_0		251	3225.001291	9411.812503	10966.244163
TP_1_0		252	3224.657670	8991.999972	10970.321403
TP_1_0		253	3226.268287	8636.747851	10974.361736
TP_1_0		254	3229.354243	8353.792389	10978.365319
TP_1_0		255	3233.148029	8160.578953	10982.332362
TP_1_0		256	3236.910609	8071.486814	10986.263143
TP_1_0		257	3240.134774	8092.965561	10990.158013
TP_1_0		258	3242.559634	8221.888525	10994.017404
